Customer ID,Recency,Frequency,Monetary,RScore,FScore,MScore,RFMScore,RFMTotal,Cluster,Segment
14400.0,44,2,1157.77,3,2,3,323,8,0,High Value
14401.0,60,9,2744.42,2,4,4,244,10,0,High Value
14402.0,288,1,285.6,1,1,1,111,3,2,At Risk
14403.0,225,2,404.7,1,2,2,122,5,2,At Risk
14404.0,5,8,1424.79,4,4,3,443,11,0,High Value
14405.0,22,1,195.0,3,1,1,311,5,0,High Value
14408.0,107,4,1503.2400000000002,2,3,3,233,8,0,High Value
14409.0,4,5,1696.64,4,3,3,433,10,0,High Value
14410.0,12,2,1546.07,4,2,3,423,9,0,High Value
14412.0,60,1,656.16,2,1,2,212,5,0,High Value
14413.0,46,3,647.67,3,3,2,332,8,0,High Value
14414.0,10,1,902.35,4,1,3,413,8,0,High Value
14415.0,15,10,6191.32,4,4,4,444,12,0,High Value
14417.0,23,1,604.2,3,1,2,312,6,0,High Value
14419.0,18,1,202.85,4,1,1,411,6,0,High Value
14420.0,32,3,1251.65,3,3,3,333,9,0,High Value
14421.0,148,4,1656.26,1,3,3,133,7,2,At Risk
14422.0,10,13,6007.88,4,4,4,444,12,0,High Value
14423.0,73,2,651.41,2,2,2,222,6,0,High Value
14425.0,70,3,661.39,2,3,2,232,7,0,High Value
14426.0,39,7,7246.27,3,4,4,344,11,0,High Value
14427.0,130,2,900.1800000000001,2,2,3,223,7,0,High Value
14429.0,39,1,516.28,3,1,2,312,6,0,High Value
14430.0,147,3,1220.9,1,3,3,133,7,2,At Risk
14431.0,15,3,2143.84,4,3,4,434,11,0,High Value
14433.0,101,1,289.6,2,1,1,211,4,0,High Value
14435.0,137,1,90.42,1,1,1,111,3,0,High Value
14436.0,189,1,182.64000000000001,1,1,1,111,3,2,At Risk
14437.0,1,5,895.84,4,3,3,433,10,0,High Value
14439.0,79,4,6781.8,2,3,4,234,9,0,High Value
14440.0,1,9,4281.05,4,4,4,444,12,0,High Value
14441.0,10,7,2898.8,4,4,4,444,12,0,High Value
14442.0,50,5,3777.2,3,3,4,334,10,0,High Value
14443.0,4,2,966.27,4,2,3,423,9,0,High Value
14444.0,92,1,132.04,2,1,1,211,4,0,High Value
14445.0,91,1,221.65,2,1,1,211,4,0,High Value
14446.0,22,1,201.73,3,1,1,311,5,0,High Value
14447.0,36,1,548.5,3,1,2,312,6,0,High Value
14449.0,8,5,1575.7,4,3,3,433,10,0,High Value
14450.0,15,4,645.19,4,3,2,432,9,0,High Value
14451.0,25,10,2646.18,3,4,4,344,11,0,High Value
14452.0,31,2,401.15,3,2,2,322,7,0,High Value
14454.0,12,5,977.3,4,3,3,433,10,0,High Value
14455.0,68,4,628.21,2,3,2,232,7,0,High Value
14458.0,16,1,237.42,4,1,1,411,6,0,High Value
14459.0,287,1,3537.821,1,1,4,114,6,2,At Risk
14460.0,32,6,659.16,3,4,2,342,9,0,High Value
14461.0,18,10,4610.44,4,4,4,444,12,0,High Value
14462.0,68,1,265.99,2,1,1,211,4,0,High Value
14463.0,135,1,256.95,2,1,1,211,4,0,High Value
14464.0,204,2,111.0,1,2,1,121,4,2,At Risk
14465.0,64,8,2887.4100000000003,2,4,4,244,10,0,High Value
14466.0,8,7,2374.5,4,4,4,444,12,0,High Value
14467.0,25,8,1622.23,3,4,3,343,10,0,High Value
14468.0,369,1,204.24,1,1,1,111,3,2,At Risk
14469.0,52,4,2112.21,3,3,4,334,10,0,High Value
14470.0,66,1,250.85,2,1,1,211,4,0,High Value
14471.0,227,2,400.95,1,2,2,122,5,2,At Risk
14472.0,325,1,291.38,1,1,1,111,3,2,At Risk
14474.0,215,1,730.42,1,1,3,113,5,2,At Risk
14475.0,44,1,225.3,3,1,1,311,5,0,High Value
14477.0,72,3,660.0,2,3,2,232,7,0,High Value
14478.0,18,4,1276.66,4,3,3,433,10,0,High Value
14479.0,1,3,982.86,4,3,3,433,10,0,High Value
14480.0,38,3,1020.47,3,3,3,333,9,0,High Value
14481.0,43,3,1674.98,3,3,3,333,9,0,High Value
14482.0,15,6,2289.76,4,4,4,444,12,0,High Value
14483.0,372,1,120.0,1,1,1,111,3,2,At Risk
14484.0,37,3,749.0600000000001,3,3,3,333,9,0,High Value
14486.0,147,2,175.5,1,2,1,121,4,2,At Risk
14487.0,4,2,257.28000000000003,4,2,1,421,7,0,High Value
14489.0,73,3,1111.55,2,3,3,233,8,0,High Value
14490.0,42,2,1273.47,3,2,3,323,8,0,High Value
14491.0,8,1,127.2,4,1,1,411,6,0,High Value
14492.0,66,7,1921.91,2,4,4,244,10,0,High Value
14493.0,26,5,2746.91,3,3,4,334,10,0,High Value
14494.0,37,2,261.9,3,2,1,321,6,0,High Value
14495.0,295,1,51.0,1,1,1,111,3,2,At Risk
14496.0,9,6,2129.42,4,4,4,444,12,0,High Value
14497.0,309,1,221.69,1,1,1,111,3,2,At Risk
14498.0,37,5,1953.95,3,3,4,334,10,0,High Value
14499.0,10,4,1323.65,4,3,3,433,10,0,High Value
14505.0,40,11,6096.2,3,4,4,344,11,0,High Value
14506.0,5,3,1278.5,4,3,3,433,10,0,High Value
14507.0,14,5,1901.25,4,3,4,434,11,0,High Value
14508.0,12,3,598.52,4,3,2,432,9,0,High Value
14509.0,170,1,110.95,1,1,1,111,3,2,At Risk
14510.0,11,3,1007.28,4,3,3,433,10,0,High Value
14512.0,19,5,948.19,3,3,3,333,9,0,High Value
14513.0,72,3,332.42,2,3,2,232,7,0,High Value
14514.0,72,6,3543.63,2,4,4,244,10,0,High Value
14515.0,23,6,1647.17,3,4,3,343,10,0,High Value
14516.0,152,1,163.92,1,1,1,111,3,2,At Risk
14519.0,319,2,206.09,1,2,1,121,4,2,At Risk
14521.0,127,1,199.45000000000002,2,1,1,211,4,0,High Value
14522.0,231,4,784.08,1,3,3,133,7,2,At Risk
14524.0,45,4,1066.03,3,3,3,333,9,0,High Value
14525.0,64,8,3908.44,2,4,4,244,10,0,High Value
14526.0,25,1,262.4,3,1,1,311,5,0,High Value
14527.0,1,69,19283.48,4,4,4,444,12,3,Low Value
14530.0,32,10,3271.4900000000002,3,4,4,344,11,0,High Value
14531.0,115,1,376.34,2,1,2,212,5,0,High Value
14532.0,47,7,2926.33,3,4,4,344,11,0,High Value
14533.0,43,4,1516.65,3,3,3,333,9,0,High Value
14534.0,33,8,1824.06,3,4,4,344,11,0,High Value
14535.0,31,6,3166.54,3,4,4,344,11,0,High Value
14537.0,259,1,285.84000000000003,1,1,1,111,3,2,At Risk
14538.0,166,3,982.59,1,3,3,133,7,2,At Risk
14540.0,15,8,2799.08,4,4,4,444,12,0,High Value
14541.0,52,6,1038.03,3,4,3,343,10,0,High Value
14543.0,16,23,11276.44,4,4,4,444,12,0,High Value
14544.0,106,1,957.98,2,1,3,213,6,0,High Value
14545.0,310,1,349.25,1,1,2,112,4,2,At Risk
14546.0,12,6,2619.81,4,4,4,444,12,0,High Value
14548.0,120,7,1974.69,2,4,4,244,10,0,High Value
14549.0,56,3,627.3100000000001,2,3,2,232,7,0,High Value
14550.0,24,2,587.69,3,2,2,322,7,0,High Value
14551.0,47,5,693.81,3,3,2,332,8,0,High Value
14552.0,16,2,346.21,4,2,2,422,8,0,High Value
14553.0,47,4,982.27,3,3,3,333,9,0,High Value
14555.0,17,4,1991.49,4,3,4,434,11,0,High Value
14556.0,232,3,835.34,1,3,3,133,7,2,At Risk
14558.0,290,3,655.5,1,3,2,132,6,2,At Risk
14559.0,26,1,75.6,3,1,1,311,5,0,High Value
14560.0,15,22,3876.2599999999998,4,4,4,444,12,0,High Value
14562.0,26,8,1654.63,3,4,3,343,10,0,High Value
14563.0,145,2,679.44,1,2,2,122,5,2,At Risk
14564.0,70,2,2605.62,2,2,4,224,8,0,High Value
14565.0,109,1,760.1,2,1,3,213,6,0,High Value
14566.0,53,3,2660.0,3,3,4,334,10,0,High Value
14568.0,71,1,919.7,2,1,3,213,6,0,High Value
14569.0,88,3,371.59,2,3,2,232,7,0,High Value
14570.0,79,1,395.69,2,1,2,212,5,0,High Value
14571.0,61,1,161.65,2,1,1,211,4,0,High Value
14572.0,53,4,2782.34,3,3,4,334,10,0,High Value
14573.0,8,5,968.0,4,3,3,433,10,0,High Value
14574.0,368,1,143.70000000000002,1,1,1,111,3,2,At Risk
14575.0,124,1,460.71,2,1,2,212,5,0,High Value
14576.0,8,1,35.400000000000006,4,1,1,411,6,0,High Value
14577.0,30,3,514.54,3,3,2,332,8,0,High Value
14579.0,68,1,105.56,2,1,1,211,4,0,High Value
14580.0,154,1,14.850000000000001,1,1,1,111,3,2,At Risk
14581.0,180,1,295.2,1,1,1,111,3,2,At Risk
14583.0,19,3,728.48,3,3,3,333,9,0,High Value
14584.0,57,4,705.65,2,3,2,232,7,0,High Value
14585.0,18,4,986.22,4,3,3,433,10,0,High Value
14588.0,214,1,135.39,1,1,1,111,3,2,At Risk
14589.0,7,1,39.75,4,1,1,411,6,0,High Value
14590.0,60,20,3006.62,2,4,4,244,10,0,High Value
14593.0,33,9,3094.02,3,4,4,344,11,0,High Value
14594.0,9,1,255.0,4,1,1,411,6,0,High Value
14595.0,89,2,423.85,2,2,2,222,6,0,High Value
14596.0,262,1,229.47,1,1,1,111,3,2,At Risk
14597.0,15,4,1318.3899999999999,4,3,3,433,10,0,High Value
14598.0,205,1,162.07,1,1,1,111,3,2,At Risk
14599.0,26,2,474.54,3,2,2,322,7,0,High Value
14600.0,29,1,471.84000000000003,3,1,2,312,6,0,High Value
14602.0,292,1,205.35999999999999,1,1,1,111,3,2,At Risk
14604.0,269,1,143.85999999999999,1,1,1,111,3,2,At Risk
14605.0,10,4,937.16,4,3,3,433,10,0,High Value
14606.0,2,102,18704.41,4,4,4,444,12,3,Low Value
14607.0,103,8,7568.13,2,4,4,244,10,0,High Value
14608.0,15,7,1567.79,4,4,3,443,11,0,High Value
14609.0,26,6,884.64,3,4,3,343,10,0,High Value
14610.0,31,2,24.35,3,2,1,321,6,0,High Value
14611.0,79,2,604.3299999999999,2,2,2,222,6,0,High Value
14612.0,51,1,877.7,3,1,3,313,7,0,High Value
14613.0,316,1,76.32000000000001,1,1,1,111,3,2,At Risk
14614.0,22,1,295.13,3,1,1,311,5,0,High Value
14615.0,30,5,951.76,3,3,3,333,9,0,High Value
14616.0,21,2,121.7,3,2,1,321,6,0,High Value
14617.0,38,2,190.47000000000003,3,2,1,321,6,0,High Value
14618.0,12,4,788.88,4,3,3,433,10,0,High Value
14619.0,177,1,896.8000000000001,1,1,3,113,5,2,At Risk
14621.0,147,4,1212.21,1,3,3,133,7,2,At Risk
14623.0,16,5,1170.33,4,3,3,433,10,0,High Value
14624.0,51,4,588.22,3,3,2,332,8,0,High Value
14625.0,10,9,3598.25,4,4,4,444,12,0,High Value
14626.0,31,7,2619.65,3,4,4,344,11,0,High Value
14627.0,15,1,462.75,4,1,2,412,7,0,High Value
14628.0,78,3,1326.04,2,3,3,233,8,0,High Value
14630.0,120,1,338.65,2,1,2,212,5,0,High Value
14631.0,22,3,1018.71,3,3,3,333,9,0,High Value
14634.0,73,4,2124.46,2,3,4,234,9,0,High Value
14635.0,89,1,215.22,2,1,1,211,4,0,High Value
14637.0,313,1,106.67999999999999,1,1,1,111,3,2,At Risk
14639.0,44,3,1994.47,3,3,4,334,10,0,High Value
14640.0,45,4,1541.98,3,3,3,333,9,0,High Value
14643.0,253,3,986.08,1,3,3,133,7,2,At Risk
14644.0,50,5,1416.96,3,3,3,333,9,0,High Value
14645.0,270,1,279.8,1,1,1,111,3,2,At Risk
14646.0,10,78,248396.5,4,4,4,444,12,1,Loyal
14647.0,159,1,276.75,1,1,1,111,3,2,At Risk
14648.0,52,15,4546.86,3,4,4,344,11,0,High Value
14649.0,18,5,2358.02,4,3,4,434,11,0,High Value
14650.0,224,1,62.5,1,1,1,111,3,2,At Risk
14651.0,30,7,1379.52,3,4,3,343,10,0,High Value
14653.0,149,5,1666.99,1,3,3,133,7,2,At Risk
14654.0,374,1,246.86,1,1,1,111,3,2,At Risk
14655.0,24,3,1946.28,3,3,4,334,10,0,High Value
14656.0,51,3,523.6,3,3,2,332,8,0,High Value
14657.0,65,2,612.65,2,2,2,222,6,0,High Value
14662.0,63,3,645.16,2,3,2,232,7,0,High Value
14663.0,66,2,490.6,2,2,2,222,6,0,High Value
14665.0,63,2,913.95,2,2,3,223,7,0,High Value
14667.0,1,31,12685.94,4,4,4,444,12,3,Low Value
14668.0,81,1,111.63,2,1,1,211,4,0,High Value
14669.0,269,4,1973.94,1,3,4,134,8,2,At Risk
14670.0,368,1,190.47,1,1,1,111,3,2,At Risk
14671.0,185,2,1127.45,1,2,3,123,6,2,At Risk
14672.0,151,2,347.59,1,2,2,122,5,2,At Risk
14673.0,3,3,1674.41,4,3,3,433,10,0,High Value
14674.0,145,1,173.66,1,1,1,111,3,2,At Risk
14675.0,24,1,462.15,3,1,2,312,6,0,High Value
14676.0,30,6,5808.55,3,4,4,344,11,0,High Value
14677.0,228,1,184.91,1,1,1,111,3,2,At Risk
14678.0,215,1,403.39,1,1,2,112,4,2,At Risk
14679.0,17,3,1289.44,4,3,3,433,10,0,High Value
14680.0,7,43,28658.66,4,4,4,444,12,3,Low Value
14681.0,23,3,376.20000000000005,3,3,2,332,8,0,High Value
14682.0,64,4,1462.81,2,3,3,233,8,0,High Value
14683.0,224,1,146.56,1,1,1,111,3,2,At Risk
14684.0,26,1,232.27,3,1,1,311,5,0,High Value
14685.0,212,8,4619.79,1,4,4,144,9,2,At Risk
14686.0,50,5,885.83,3,3,3,333,9,0,High Value
14687.0,36,2,773.6800000000001,3,2,3,323,8,0,High Value
14688.0,9,8,2082.7,4,4,4,444,12,0,High Value
14690.0,28,2,422.63,3,2,2,322,7,0,High Value
14692.0,16,8,1153.54,4,4,3,443,11,0,High Value
14693.0,61,6,992.46,2,4,3,243,9,0,High Value
14694.0,253,1,244.31,1,1,1,111,3,2,At Risk
14695.0,155,3,1620.07,1,3,3,133,7,2,At Risk
14696.0,9,2,688.95,4,2,2,422,8,0,High Value
14699.0,71,3,593.47,2,3,2,232,7,0,High Value
14700.0,51,2,880.96,3,2,3,323,8,0,High Value
14701.0,78,6,2012.72,2,4,4,244,10,0,High Value
14702.0,1,13,3462.08,4,4,4,444,12,0,High Value
14704.0,60,2,266.66,2,2,1,221,5,0,High Value
14706.0,254,1,390.69,1,1,2,112,4,2,At Risk
14707.0,71,2,139.2,2,2,1,221,5,0,High Value
14708.0,4,3,1085.91,4,3,3,433,10,0,High Value
14709.0,15,12,3965.29,4,4,4,444,12,0,High Value
14710.0,15,9,1316.46,4,4,3,443,11,0,High Value
14712.0,54,1,411.0,2,1,2,212,5,0,High Value
14713.0,1,11,2752.5099999999998,4,4,4,444,12,0,High Value
14714.0,43,3,746.05,3,3,3,333,9,0,High Value
14715.0,78,4,973.0699999999999,2,3,3,233,8,0,High Value
14716.0,80,1,235.77,2,1,1,211,4,0,High Value
14717.0,369,1,81.3,1,1,1,111,3,2,At Risk
14718.0,46,1,226.42,3,1,1,311,5,0,High Value
14721.0,15,1,115.77,4,1,1,411,6,0,High Value
14722.0,113,2,325.45,2,2,2,222,6,0,High Value
14723.0,7,7,934.76,4,4,3,443,11,0,High Value
14724.0,226,1,345.25,1,1,2,112,4,2,At Risk
14725.0,30,3,597.16,3,3,2,332,8,0,High Value
14726.0,290,1,124.75,1,1,1,111,3,2,At Risk
14727.0,182,2,199.35,1,2,1,121,4,2,At Risk
14728.0,49,1,190.58,3,1,1,311,5,0,High Value
14729.0,9,3,593.89,4,3,2,432,9,0,High Value
14732.0,28,11,2814.58,3,4,4,344,11,0,High Value
14733.0,3,4,6599.06,4,3,4,434,11,0,High Value
14734.0,61,4,1056.42,2,3,3,233,8,0,High Value
14735.0,24,24,6174.47,3,4,4,344,11,0,High Value
14736.0,121,2,401.08,2,2,2,222,6,0,High Value
14737.0,36,1,2389.62,3,1,4,314,8,0,High Value
14738.0,196,2,507.45,1,2,2,122,5,2,At Risk
14739.0,3,19,8385.22,4,4,4,444,12,0,High Value
14740.0,45,8,2712.85,3,4,4,344,11,0,High Value
14741.0,8,2,497.25,4,2,2,422,8,0,High Value
14742.0,71,1,579.85,2,1,2,212,5,0,High Value
14743.0,228,1,50.48,1,1,1,111,3,2,At Risk
14744.0,2,8,2785.1,4,4,4,444,12,0,High Value
14745.0,137,7,1351.55,1,4,3,143,8,0,High Value
14746.0,42,4,593.5,3,3,2,332,8,0,High Value
14748.0,4,7,1736.57,4,4,4,444,12,0,High Value
14749.0,115,1,310.15,2,1,2,212,5,0,High Value
14750.0,372,1,112.03,1,1,1,111,3,2,At Risk
14751.0,320,2,126.45,1,2,1,121,4,2,At Risk
14753.0,96,1,306.36,2,1,1,211,4,0,High Value
14754.0,61,4,912.4300000000001,2,3,3,233,8,0,High Value
14755.0,17,14,4962.27,4,4,4,444,12,0,High Value
14756.0,18,2,1914.8,4,2,4,424,10,0,High Value
14758.0,32,3,1380.9099999999999,3,3,3,333,9,0,High Value
14761.0,80,1,192.02,2,1,1,211,4,0,High Value
14762.0,262,1,117.05000000000001,1,1,1,111,3,2,At Risk
14766.0,2,6,4082.76,4,4,4,444,12,0,High Value
14767.0,110,1,382.81,2,1,2,212,5,0,High Value
14769.0,26,9,5097.13,3,4,4,344,11,0,High Value
14770.0,103,6,2761.2200000000003,2,4,4,244,10,0,High Value
14771.0,257,2,594.62,1,2,2,122,5,2,At Risk
14773.0,228,1,140.55,1,1,1,111,3,2,At Risk
14774.0,164,1,241.45,1,1,1,111,3,2,At Risk
14775.0,8,1,406.56,4,1,2,412,7,0,High Value
14776.0,23,4,1170.0,3,3,3,333,9,0,High Value
14777.0,39,1,307.56,3,1,1,311,5,0,High Value
14783.0,295,1,307.3,1,1,1,111,3,2,At Risk
14784.0,25,1,159.94,3,1,1,311,5,0,High Value
14786.0,186,1,90.96,1,1,1,111,3,2,At Risk
14787.0,107,1,110.65,2,1,1,211,4,0,High Value
14788.0,232,1,476.88,1,1,2,112,4,2,At Risk
14790.0,10,6,1781.56,4,4,4,444,12,0,High Value
14791.0,242,1,303.63,1,1,1,111,3,2,At Risk
14793.0,171,1,396.91,1,1,2,112,4,2,At Risk
14794.0,38,3,633.99,3,3,2,332,8,0,High Value
14796.0,2,11,2867.15,4,4,4,444,12,0,High Value
14797.0,143,1,300.31,1,1,1,111,3,2,At Risk
14798.0,17,5,550.5699999999999,4,4,2,442,10,0,High Value
14799.0,373,1,180.45,1,1,1,111,3,2,At Risk
14800.0,5,6,3434.58,4,4,4,444,12,0,High Value
14802.0,74,2,1502.98,2,2,3,223,7,0,High Value
14805.0,40,3,549.99,3,3,2,332,8,0,High Value
14806.0,75,1,110.03999999999999,2,1,1,211,4,0,High Value
14807.0,26,2,519.29,3,2,2,322,7,0,High Value
14809.0,257,2,686.76,1,2,2,122,5,2,At Risk
14810.0,5,3,449.14,4,3,2,432,9,0,High Value
14811.0,23,1,170.5,3,1,1,311,5,0,High Value
14812.0,234,1,185.8,1,1,1,111,3,2,At Risk
14813.0,5,4,935.44,4,3,3,433,10,0,High Value
14814.0,217,1,160.46,1,1,1,111,3,2,At Risk
14817.0,31,5,2849.52,3,4,4,344,11,0,High Value
14818.0,94,3,512.61,2,3,2,232,7,0,High Value
14819.0,130,2,198.09,2,2,1,221,5,0,High Value
14820.0,16,5,767.47,4,4,3,443,11,0,High Value
14821.0,2,7,1237.65,4,4,3,443,11,0,High Value
14822.0,121,1,157.70000000000002,2,1,1,211,4,0,High Value
14824.0,15,6,2895.2000000000003,4,4,4,444,12,0,High Value
14825.0,4,13,2698.17,4,4,4,444,12,0,High Value
14826.0,217,2,385.2,1,2,2,122,5,2,At Risk
14828.0,24,10,7699.7,3,4,4,344,11,0,High Value
14829.0,8,4,995.29,4,3,3,433,10,0,High Value
14831.0,316,3,1676.57,1,3,3,133,7,2,At Risk
14832.0,266,1,322.69,1,1,2,112,4,2,At Risk
14833.0,134,1,94.8,2,1,1,211,4,0,High Value
14834.0,43,1,485.86,3,1,2,312,6,0,High Value
14835.0,164,2,297.0,1,2,1,121,4,2,At Risk
14837.0,78,5,1810.82,2,4,4,244,10,0,High Value
14838.0,59,2,773.6700000000001,2,2,3,223,7,0,High Value
14839.0,54,3,915.28,2,3,3,233,8,0,High Value
14840.0,175,1,299.86,1,1,1,111,3,2,At Risk
14841.0,10,8,3867.2400000000002,4,4,4,444,12,0,High Value
14843.0,72,1,211.79999999999998,2,1,1,211,4,0,High Value
14844.0,66,6,3512.62,2,4,4,244,10,0,High Value
14845.0,235,1,150.0,1,1,1,111,3,2,At Risk
14846.0,63,1,437.4,2,1,2,212,5,0,High Value
14847.0,43,2,1039.55,3,2,3,323,8,0,High Value
14848.0,40,1,310.56,3,1,2,312,6,0,High Value
14849.0,9,21,7832.91,4,4,4,444,12,0,High Value
14850.0,53,6,1468.26,3,4,3,343,10,0,High Value
14851.0,266,1,318.06,1,1,2,112,4,2,At Risk
14852.0,60,12,3310.4900000000002,2,4,4,244,10,0,High Value
14853.0,59,3,901.0699999999999,2,3,3,233,8,0,High Value
14854.0,26,4,1563.03,3,3,3,333,9,0,High Value
14855.0,110,5,5874.65,2,4,4,244,10,0,High Value
14857.0,78,5,2478.731,2,4,4,244,10,0,High Value
14858.0,141,1,180.75,1,1,1,111,3,2,At Risk
14859.0,190,1,351.9,1,1,2,112,4,2,At Risk
14861.0,16,9,1254.94,4,4,3,443,11,0,High Value
14865.0,8,3,77.52000000000001,4,3,1,431,8,0,High Value
14866.0,2,8,6460.32,4,4,4,444,12,0,High Value
14867.0,31,13,2241.78,3,4,4,344,11,0,High Value
14868.0,16,4,1230.42,4,3,3,433,10,0,High Value
14869.0,24,4,2078.54,3,3,4,334,10,0,High Value
14870.0,49,5,1511.7,3,4,3,343,10,0,High Value
14871.0,129,5,736.59,2,4,3,243,9,0,High Value
14872.0,119,3,816.6,2,3,3,233,8,0,High Value
14873.0,269,1,334.45,1,1,2,112,4,2,At Risk
14874.0,171,1,116.18,1,1,1,111,3,2,At Risk
14875.0,77,1,1397.08,2,1,3,213,6,0,High Value
14876.0,157,2,256.7,1,2,1,121,4,2,At Risk
14877.0,54,2,437.0,2,2,2,222,6,0,High Value
14878.0,12,16,2619.7000000000003,4,4,4,444,12,0,High Value
14879.0,320,1,185.06,1,1,1,111,3,2,At Risk
14882.0,26,12,3038.4500000000003,3,4,4,344,11,0,High Value
14884.0,305,1,120.6,1,1,1,111,3,2,At Risk
14885.0,63,2,832.8,2,2,3,223,7,0,High Value
14890.0,254,2,691.6,1,2,2,122,5,2,At Risk
14891.0,52,2,552.35,3,2,2,322,7,0,High Value
14892.0,326,1,202.35000000000002,1,1,1,111,3,2,At Risk
14893.0,253,1,571.76,1,1,2,112,4,2,At Risk
14894.0,79,2,837.0600000000001,2,2,3,223,7,0,High Value
14895.0,19,18,13980.83,3,4,4,344,11,0,High Value
14896.0,1,7,1623.65,4,4,3,443,11,0,High Value
14897.0,45,4,1774.16,3,3,4,334,10,0,High Value
14898.0,7,9,2204.29,4,4,4,444,12,0,High Value
14899.0,31,1,1384.88,3,1,3,313,7,0,High Value
14900.0,158,1,13.919999999999998,1,1,1,111,3,2,At Risk
14901.0,2,5,868.36,4,4,3,443,11,0,High Value
14902.0,31,2,702.96,3,2,2,322,7,0,High Value
14904.0,44,2,615.2,3,2,2,322,7,0,High Value
14905.0,10,6,1355.24,4,4,3,443,11,0,High Value
14906.0,81,1,68.44,2,1,1,211,4,0,High Value
14907.0,3,10,2664.69,4,4,4,444,12,0,High Value
14908.0,99,1,104.10000000000001,2,1,1,211,4,0,High Value
14909.0,73,3,1404.68,2,3,3,233,8,0,High Value
14911.0,1,205,152147.57,4,4,4,444,12,1,Loyal
14912.0,37,4,1021.4,3,3,3,333,9,0,High Value
14913.0,24,4,2845.7,3,3,4,334,10,0,High Value
14915.0,11,9,1503.77,4,4,3,443,11,0,High Value
14916.0,67,4,1773.97,2,3,4,234,9,0,High Value
14917.0,232,2,1123.75,1,2,3,123,6,2,At Risk
14918.0,40,7,4345.66,3,4,4,344,11,0,High Value
14919.0,175,1,359.35,1,1,2,112,4,2,At Risk
14920.0,201,1,629.4,1,1,2,112,4,2,At Risk
14922.0,29,2,843.74,3,2,3,323,8,0,High Value
14924.0,246,2,620.96,1,2,2,122,5,2,At Risk
14926.0,17,2,359.4,4,2,2,422,8,0,High Value
14927.0,32,1,308.2,3,1,2,312,6,0,High Value
14928.0,263,1,223.91000000000003,1,1,1,111,3,2,At Risk
14929.0,57,1,612.8100000000001,2,1,2,212,5,0,High Value
14930.0,106,3,2873.77,2,3,4,234,9,0,High Value
14932.0,1,2,666.13,4,2,2,422,8,0,High Value
14933.0,79,4,1770.0,2,3,4,234,9,0,High Value
14934.0,14,3,1612.56,4,3,3,433,10,0,High Value
14935.0,255,1,1065.12,1,1,3,113,5,2,At Risk
14936.0,26,4,4273.79,3,3,4,334,10,0,High Value
14938.0,198,2,2322.43,1,2,4,124,7,2,At Risk
14940.0,53,2,531.49,3,2,2,322,7,0,High Value
14941.0,214,1,182.1,1,1,1,111,3,2,At Risk
14942.0,37,4,746.56,3,3,3,333,9,0,High Value
14943.0,299,1,107.62,1,1,1,111,3,2,At Risk
14944.0,25,7,3884.42,3,4,4,344,11,0,High Value
14945.0,49,1,179.4,3,1,1,311,5,0,High Value
14947.0,24,4,758.97,3,3,3,333,9,0,High Value
14949.0,105,4,515.0,2,3,2,232,7,0,High Value
14952.0,32,21,9529.86,3,4,4,344,11,0,High Value
14953.0,54,3,723.95,2,3,3,233,8,0,High Value
14954.0,339,1,167.27,1,1,1,111,3,2,At Risk
14955.0,368,1,163.77,1,1,1,111,3,2,At Risk
14956.0,57,1,1325.0,2,1,3,213,6,0,High Value
14957.0,280,1,274.8,1,1,1,111,3,2,At Risk
14958.0,231,3,458.26,1,3,2,132,6,2,At Risk
14961.0,15,13,9365.47,4,4,4,444,12,0,High Value
14962.0,175,3,240.21000000000004,1,3,1,131,5,2,At Risk
14963.0,15,7,1676.68,4,4,3,443,11,0,High Value
14966.0,23,5,924.5200000000001,3,4,3,343,10,0,High Value
14967.0,77,5,1518.81,2,4,3,243,9,0,High Value
14968.0,94,1,357.4,2,1,2,212,5,0,High Value
14969.0,339,1,906.23,1,1,3,113,5,2,At Risk
14970.0,45,8,3327.29,3,4,4,344,11,0,High Value
14972.0,17,1,30.300000000000004,4,1,1,411,6,0,High Value
14975.0,57,1,192.45,2,1,1,211,4,0,High Value
14977.0,361,1,31.929999999999996,1,1,1,111,3,2,At Risk
14978.0,66,5,1210.72,2,4,3,243,9,0,High Value
14979.0,371,1,439.46,1,1,2,112,4,2,At Risk
14980.0,373,1,150.68,1,1,1,111,3,2,At Risk
14981.0,59,1,270.8,2,1,1,211,4,0,High Value
14982.0,208,1,237.78,1,1,1,111,3,2,At Risk
14983.0,325,1,183.20000000000002,1,1,1,111,3,2,At Risk
14984.0,24,4,1058.1399999999999,3,3,3,333,9,0,High Value
14986.0,12,2,566.9,4,2,2,422,8,0,High Value
14987.0,1,7,1387.4499999999998,4,4,3,443,11,0,High Value
14988.0,16,6,1732.06,4,4,4,444,12,0,High Value
14989.0,297,1,342.4,1,1,2,112,4,2,At Risk
14990.0,248,2,305.42,1,2,1,121,4,2,At Risk
14991.0,66,1,314.67,2,1,2,212,5,0,High Value
14992.0,78,1,210.5,2,1,1,211,4,0,High Value
14993.0,199,1,36.13,1,1,1,111,3,2,At Risk
14994.0,18,5,960.63,4,4,3,443,11,0,High Value
14996.0,117,2,442.28999999999996,2,2,2,222,6,0,High Value
14997.0,291,1,230.4,1,1,1,111,3,2,At Risk
14998.0,64,2,340.86,2,2,2,222,6,0,High Value
14999.0,228,1,129.48000000000002,1,1,1,111,3,2,At Risk
